Field.Notebook,Image,ID,Field.Number,Species,Genus,Species.Name,Sub.Species,Sex,SVL ,Total,Stream.Distance,Habitat,Development ,Larval.Period,Microhabitat,Date.Collected,Month.Collected,Time.Collected,Elevation,Elevation.Range,Site.Description,Date Preserved,Notes,Location
269,10,120796,CD 11419,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,39.5,,,Terrestrial ,biphasic ,10.5,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,10,120796,CD 11418,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,female,42.5,,,Terrestrial ,biphasic ,10.5,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,10,120796,CD 11415,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,42.5,,,Terrestrial ,biphasic ,10.5,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,10,120796,CD 11424,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,49,,,Terrestrial ,biphasic ,10.5,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,10,120796,CD 11422,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,50.5,,,Terrestrial ,biphasic ,10.5,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,10,120796,CD 11423,D.o.carolinensis,Desmognathus,ochropheus,carolinensis,male,54,,,Terrestrial ,biphasic ,10.5,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,11,120727,CD 11428,D.quadramaculatus  ,Desmognathus,quadramaculatus,,larva,31.5,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11429,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,39.5,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11432,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,47,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11430,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,57,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11433,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,59,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11431,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,61,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11441,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,61,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11435,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,62,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11442,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,62,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11436,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,63.5,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11444,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,63.5,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11443,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,64.5,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11434,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,65,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11437,D.quadramaculatus  ,Desmognathus,quadramaculatus,,female,67,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11440,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,69,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11445,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,69,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11439,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,71,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11438,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,75,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,11,120727,CD 11446,D.quadramaculatus  ,Desmognathus,quadramaculatus,,male,75,,0,Aquatic ,biphasic ,27,stream,8/16/58,August,,4650,46004700,,,stream,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,9,120765,CD 11392,D.wrighti,Desmognathus,wrighti,,juvenile,14.5,21.5,,Terrestrial ,direct,0,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120765,CD 11394,D.wrighti,Desmognathus,wrighti,,female,22,,,Terrestrial ,direct,0,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120765,CD 11393,D.wrighti,Desmognathus,wrighti,,male,23.5,,,Terrestrial ,direct,0,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120765,CD 11395,D.wrighti,Desmognathus,wrighti,,female,25.5,,,Terrestrial ,direct,0,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120765,CD 11398,D.wrighti,Desmognathus,wrighti,,male,28.5,,,Terrestrial ,direct,0,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120765,CD 11396,D.wrighti,Desmognathus,wrighti,,male,30,,,Terrestrial ,direct,0,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120765,CD 11397,D.wrighti,Desmognathus,wrighti,,female,31.5,,,Terrestrial ,direct,0,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120825,CD 11400,E.b.wilderae,Eurycea,bislineata,wilderae,male,37,,,Terrestrial ,biphasic ,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120825,CD 11399,E.b.wilderae,Eurycea,bislineata,wilderae,male,38.5,,,Terrestrial ,biphasic ,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120696,CD 11407,P.j.metcalfi,Plethodon,jordani,metcalfi,female,53,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120696,CD 11409,P.j.metcalfi,Plethodon,jordani,metcalfi,male,53.5,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120696,CD 11408,P.j.metcalfi,Plethodon,jordani,metcalfi,male,54,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120696,CD 11405,P.j.metcalfi,Plethodon,jordani,metcalfi,male,57,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120696,CD 11406,P.j.metcalfi,Plethodon,jordani,metcalfi,female,58.5,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,11,120695,CD 11426,P.j.metcalfi,Plethodon,jordani,metcalfi,male,59,,,Terrestrial ,direct,,woods,8/16/58,August,,4650,46004700,,,woods,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,9,120696,CD 11404,P.j.metcalfi,Plethodon,jordani,metcalfi,female,59,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,11,120695,CD 11427,P.j.metcalfi,Plethodon,jordani,metcalfi,female,60,,,Terrestrial ,direct,,woods,8/16/58,August,,4650,46004700,,,woods,"South Side of Mt. Rogers, Grayson Co., VA (Helton Creek)"
269,9,120696,CD 11403,P.j.metcalfi,Plethodon,jordani,metcalfi,male,60,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120696,CD 11402,P.j.metcalfi,Plethodon,jordani,metcalfi,male,62,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,9,120696,CD 11401,P.j.metcalfi,Plethodon,jordani,metcalfi,female,65,,,Terrestrial ,direct,,,8/16/58,August,,5550,54005700,,,,"South Side of Mt. Rogers, Grayson Co., VA "
269,13,120661,CD 11473,P.welleri,Plethodon,welleri,,juvenile,24,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,13,120661,CD 11471,P.welleri,Plethodon,welleri,,male,27,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,13,120661,CD 11472,P.welleri,Plethodon,welleri,,female,31,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11468,P.welleri,Plethodon,welleri,,male,36,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11470,P.welleri,Plethodon,welleri,,female,37,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11465,P.welleri,Plethodon,welleri,,male,40,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11453,P.welleri,Plethodon,welleri,,male,41,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11461,P.welleri,Plethodon,welleri,,male,41.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11464,P.welleri,Plethodon,welleri,,male,42,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11469,P.welleri,Plethodon,welleri,,male,42,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11462,P.welleri,Plethodon,welleri,,female,42.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11463,P.welleri,Plethodon,welleri,,male,42.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11447,P.welleri,Plethodon,welleri,,male,43,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11449,P.welleri,Plethodon,welleri,,male,43,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11466,P.welleri,Plethodon,welleri,,male,43,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11458,P.welleri,Plethodon,welleri,,female,43.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11452,P.welleri,Plethodon,welleri,,male,43.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11467,P.welleri,Plethodon,welleri,,male,43.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,26,,CD 11576,P.welleri,Plethodon,welleri,,female,43.5,74,,Terrestrial ,direct,,,8/16/58,August,,5600,5600,,,,"Mt. Rogers, Grayson Co., VA "
269,12,120661,CD 11455,P.welleri,Plethodon,welleri,,female,44,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11448,P.welleri,Plethodon,welleri,,male,44,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11454,P.welleri,Plethodon,welleri,,female,44.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11460,P.welleri,Plethodon,welleri,,female,45,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11451,P.welleri,Plethodon,welleri,,male,45,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11457,P.welleri,Plethodon,welleri,,male,45,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,13,120661,CD 11474,P.welleri,Plethodon,welleri,,female,45.5,81.5,,Terrestrial ,direct,,,8/16/58,August,,5650,5650,,,,"South Side of Mt. Rogers, Grayson Co., VA"
269,36,,CD 11772,P.welleri,Plethodon,welleri,,female,46,81,,Terrestrial ,direct,,,8/16/58,August,,5475,5475,,8/24/58,,"Mt. Rogers South Slope Grayson Co., VA"
269,12,120661,CD 11456,P.welleri,Plethodon,welleri,,female,46,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11459,P.welleri,Plethodon,welleri,,male,49,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,12,120661,CD 11450,P.welleri,Plethodon,welleri,,female,49.5,,,Terrestrial ,direct,,,8/16/58,August,,5500,53005700,,,,"South Crest of Mt. Rogers, Grayson Co., VA"
269,19,120799,CD 11542,D.fuscus,Desmognathus,fuscus,,larva,11,,,Semi,biphasic ,14.5,,8/18/58,August,,5100,5100,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11544,D.fuscus,Desmognathus,fuscus,,larva,11.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5100,5100,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11546,D.fuscus,Desmognathus,fuscus,,larva,11.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5100,5100,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11545,D.fuscus,Desmognathus,fuscus,,larva,12,,,Semi,biphasic ,14.5,,8/18/58,August,,5100,5100,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11543,D.fuscus,Desmognathus,fuscus,,larva,12.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5100,5100,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11485,D.fuscus,Desmognathus,fuscus,,juvenile,14.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11494,D.fuscus,Desmognathus,fuscus,,juvenile,14.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11490,D.fuscus,Desmognathus,fuscus,,juvenile,18.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11491,D.fuscus,Desmognathus,fuscus,,juvenile,19,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11489,D.fuscus,Desmognathus,fuscus,,larva,19,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11492,D.fuscus,Desmognathus,fuscus,,larva,19,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11541,D.fuscus,Desmognathus,fuscus,,larva,19.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5100,5100,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11488,D.fuscus,Desmognathus,fuscus,,larva,21,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11484,D.fuscus,Desmognathus,fuscus,,juvenile,22.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11486,D.fuscus,Desmognathus,fuscus,,juvenile,23.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11493,D.fuscus,Desmognathus,fuscus,,juvenile,23.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11487,D.fuscus,Desmognathus,fuscus,,juvenile,24.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11496,D.fuscus,Desmognathus,fuscus,,male,29.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11495,D.fuscus,Desmognathus,fuscus,,female,30,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11499,D.fuscus,Desmognathus,fuscus,,female,31,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11498,D.fuscus,Desmognathus,fuscus,,male,32,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11500,D.fuscus,Desmognathus,fuscus,,female,32.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11539,D.fuscus,Desmognathus,fuscus,,male,34,,,Semi,biphasic ,14.5,,8/18/58,August,,5100,5100,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,16,120799,CD 11497,D.fuscus,Desmognathus,fuscus,,male,34.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11501,D.fuscus,Desmognathus,fuscus,,female,35,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11505,D.fuscus,Desmognathus,fuscus,,male,35,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11549,D.fuscus,Desmognathus,fuscus,,female,35.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11551,D.fuscus,Desmognathus,fuscus,,male,36.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11502,D.fuscus,Desmognathus,fuscus,,female,37,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,19,120799,CD 11550,D.fuscus,Desmognathus,fuscus,,male,37.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11504,D.fuscus,Desmognathus,fuscus,,female,39,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11513,D.fuscus,Desmognathus,fuscus,,female,40,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11506,D.fuscus,Desmognathus,fuscus,,male,40,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11515,D.fuscus,Desmognathus,fuscus,,female,40.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
269,17,120799,CD 11517,D.fuscus,Desmognathus,fuscus,,male,40.5,,,Semi,biphasic ,14.5,,8/18/58,August,,5300,5300,,,,"South East Slope of Whitetop Mt., Grayson Co., VA on Bald in small spring "
